key,prompt,f_save,is_closeup,negative_prompt,style_prompt
"['cities', 'Wattleburg', 'lore']","The Chicken Rebellion: A group of Feathered Fowl chickens, led by a charismatic rooster named Blackbeak, rebel against their Wattle-Winged overlords, seeking greater freedom and autonomy. The rebellion quickly turns violent, with both sides suffering heavy losses. In the end, a compromise is reached, and the two races agree to work together to build a better future for all chickens in Wattleburg.",results/images/Henhaven/000082.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Henrietta the Wise']","Henrietta the Wise is a Wattle-Winged chicken with soft, golden feathers that seem to shimmer in the sunlight. She is a small, delicate bird, but her eyes are bright and alert, and her beak is sharp and precise. Despite her age, Henrietta moves with grace and agility, her movements fluid and precise.

Her feathers are well-groomed and neatly arranged, giving her a regal, dignified air. She wears a small, intricately woven nest on her head, which serves as a sort of crown, symbolizing her status as the oldest living resident of Wattleburg.

Henrietta's voice is soft and soothing, with a gentle, lilting quality that draws others to her. Her words are carefully chosen, and she speaks with the authority of someone who has lived through many years of change and growth. Her wisdom and knowledge of chicken breeding are renowned throughout the city, and she is often sought out by younger chickens seeking advice.

Despite her age, Henrietta is still active and engaged in the life of the city. She can often be found tending to her own small garden, or walking through the streets of Wattleburg, greeting friends and offering words of encouragement to those who need it.

In many ways, Henrietta is a symbol of the history and traditions of Wattleburg. She has lived through many changes in the city, and has seen it grow and evolve into the bustling metropolis that it is today. Her presence is a reminder of the city's roots, and of the importance of preserving and honoring the knowledge and wisdom of those who came before us.",results/images/Henhaven/000083.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Colonel Cluck']","Colonel Cluck is a striking figure, even among the many distinguished chickens of Wattleburg. Standing tall and proud, he cuts an imposing figure with his broad chest and powerful legs. His feathers are a rich shade of brown, with a lustrous sheen that catches the light and glimmers in the sun.

Despite his stern demeanor, there is a sense of nobility and honor about Colonel Cluck that is impossible to ignore. His beak is sharp and curved, and his eyes are a piercing blue that seem to look right through you. When he speaks, his voice is deep and commanding, with a hint of a southern drawl that adds to his charm.

Colonel Cluck is always dressed in his military uniform, a regal ensemble of red and gold that marks him as a leader among his troops. The uniform consists of a long coat with golden buttons, a red sash across his chest, and a tall, plumed hat that adds an extra few inches to his already impressive height.

In battle, Colonel Cluck is a force to be reckoned with. He wields a sharp sword in one hand, and a sturdy shield in the other, using his powerful legs to charge into the fray and strike fear into the hearts of his enemies. He is quick and agile, dodging blows and striking back with precision and skill.

Despite his fearsome reputation, Colonel Cluck is also known for his fairness and compassion. He treats his troops with respect and kindness, always taking the time to listen to their concerns and offer words of encouragement. He is beloved by his soldiers, who would follow him into battle without hesitation.

Overall, Colonel Cluck is a true hero of Wattleburg, a symbol of courage, strength, and honor. His presence in the city is a comforting one, a reminder that there are those who will fight to protect the innocent and uphold the values of righteousness and justice.",results/images/Henhaven/000084.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Professor Peck']","Professor Peck is an impressive figure, with a commanding presence that belies his small size. He stands tall and proud, his head held high and his wings held close to his body. His plumage is a rich shade of brown, with subtle hints of gold and red that catch the light and shimmer in the sun.

Despite his age, Professor Peck is still in excellent physical condition, with a strong, muscular body and sharp, powerful talons. His beak is long and pointed, hinting at the intelligence and ingenuity that lie within.

The professor's most distinctive feature, however, is his head. Unlike other Wattle-Winged chickens, his crest is not floppy or drooping, but stands tall and erect, giving him an almost regal appearance. His eyes are bright and sharp, darting around the room as he takes in every detail.

Professor Peck is always impeccably dressed, with a crisp white lab coat and wire-rimmed glasses that give him a scholarly air. His feathers are always neatly groomed, with no hint of dirt or disarray.

In his laboratory, the professor is surrounded by a dizzying array of instruments and tools, from beakers and test tubes to microscopes and centrifuges. He moves with remarkable grace and precision, his movements fluid and controlled as he works on his latest invention.

The centerpiece of the laboratory is the professor's egg prediction machine, a gleaming metal contraption that hums softly as it processes data. The machine is covered in blinking lights and whirring gears, and emits a faint, otherworldly glow that seems to pulse with energy.

Despite his brilliance and accomplishments, Professor Peck is a humble and unassuming figure, more interested in the pursuit of knowledge than in fame or fortune. He is a true genius, and one of the most respected and admired figures in all of Wattleburg.",results/images/Henhaven/000085.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Chickadee the Thief']","Chickadee the Thief is a striking figure, with sleek, iridescent feathers that shimmer in the sunlight. Her feathers are a deep shade of blue, with hints of green and purple that seem to shift and change with every movement she makes. Her beak is sharp and pointed, and her eyes are a bright, intelligent yellow.

Despite her criminal tendencies, Chickadee has a certain charm and charisma that draws people to her. She moves with a grace and confidence that is both alluring and intimidating, and her voice is smooth and silky, with just a hint of a southern drawl.

Chickadee's feathers are always perfectly groomed, giving her a regal and sophisticated air. She wears a black feather boa around her neck, which adds a touch of glamour to her otherwise plain appearance. Her claws are sharp and well-manicured, a testament to her attention to detail and her commitment to her craft.

Despite her criminal reputation, Chickadee is often seen mingling with the city's poor and downtrodden, who see her as a champion of their cause. She is known for her generosity, often giving away stolen goods to those in need, and for her willingness to stand up to the city's wealthiest and most powerful residents.

Overall, Chickadee is a complex and fascinating character, with a mix of beauty, charm, and danger that is both alluring and intimidating. She is a master of her craft, and a force to be reckoned with in the world of Wattleburg's criminal underworld.",results/images/Henhaven/000086.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Mayor Cluckington']","Mayor Cluckington is a regal-looking Wattle-Winged chicken, with a plump body and a proud, upright stance. His feathers are a rich shade of brown, with a lustrous sheen that catches the light as he walks. His wattles are large and floppy, and his comb is tall and majestic, giving him an air of authority and power.

The mayor is always impeccably dressed, wearing a bespoke suit that has been tailored to fit his unique physique. The suit is a rich, deep blue color, with ornate gold buttons and a crisp white shirt. A red tie is neatly knotted at his neck, adding a touch of formality to his outfit.

Mayor Cluckington's eyes are a piercing blue, with an intense gaze that seems to see right through people. His beak is sharp and well-groomed, and he has a habit of tapping it impatiently when he's waiting for someone to speak. Despite his friendly demeanor, there's a hint of steel in his voice that suggests he's not to be trifled with.

As he moves through the streets of Wattleburg, the mayor is always surrounded by a retinue of advisors and assistants, all of whom scurry to keep up with his brisk pace. He walks with a purposeful stride, his head held high and his wings tucked neatly at his sides.

Despite his stubbornness and tendency to hold grudges, Mayor Cluckington is well-respected by the citizens of Wattleburg, who see him as a wise and capable leader. His improvements to the city's infrastructure and economy have made life better for everyone, and his dedication to the welfare of his fellow chickens is evident in everything he does.",results/images/Henhaven/000087.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Henny Penny']","Henny Penny is a stunningly beautiful Feathered Fowl chicken, with silky white feathers that shimmer in the light. Her beak is a bright, vibrant yellow, and her eyes are a deep, soulful brown that seem to sparkle with a mischievous glint. She holds herself with a regal air, her head held high and her chest puffed out in a display of confidence.

As an actress and singer, Henny Penny is known for her dazzling stage presence and powerful voice. Whenever she performs, all eyes are on her, drawn in by the sheer force of her charisma. She wears elaborate costumes and sparkling jewelry, her feathers ruffled and fluffed up in a way that seems almost otherworldly. Her movements are graceful and fluid, like a dancer or a swan, and her voice is rich and full, with a range that can bring tears to the eyes of even the toughest critics.

Despite her undeniable talent, Henny Penny is also known for her diva-like behavior and tendency to throw tantrums when things don't go her way. She is quick to anger and can be demanding and difficult to work with, often making outrageous demands and expecting everyone to cater to her every whim. However, despite her flaws, Henny Penny is still one of the most beloved figures in Wattleburg, adored by her fans and respected by her fellow performers.",results/images/Henhaven/000088.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Clucky the Adventurer']","Clucky the Adventurer is a striking figure, even among the already colorful and unique population of Wattleburg. He stands tall and proud, his chest puffed out with a confidence that comes from years of exploring the unknown. His feathers are a rich shade of gold, with hints of red and orange that seem to sparkle in the sunlight. His wings are strong and broad, with feathers that shimmer like polished metal.

Clucky's eyes are bright and curious, constantly scanning his surroundings for new adventures and opportunities. His beak is sharp and pointed, a testament to his determination and courage. He wears a simple leather satchel around his neck, which contains all of his most important possessions - a map, a compass, and a small but sharp knife.

Despite his love of adventure, Clucky is always impeccably groomed. His feathers are clean and neatly arranged, giving him a regal and dignified appearance. He moves with a grace and elegance that belies his strength and agility, his steps light and purposeful.

Perhaps the most striking thing about Clucky, however, is his aura of confidence and bravery. He exudes a sense of fearlessness and determination that is infectious, inspiring those around him to take risks and push themselves to new heights. To the youth of Wattleburg, he is a hero, a role model, and a symbol of everything that is possible when one sets their sights on the horizon and never looks back.",results/images/Henhaven/000089.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Wattleburg', 'residents', 'Colonel Sanders']","Colonel Sanders is a majestic and imposing figure, with a proud and confident stance. He is a large Feathered Fowl chicken, with glossy black feathers that shine in the sunlight. His head is crowned with a magnificent red comb, and his piercing yellow eyes exude an air of authority and confidence.

Despite his age, Colonel Sanders is still a formidable presence, with a muscular build that speaks to his years of hard work and dedication to his craft. He is always impeccably groomed, with his feathers neatly arranged and his beak and talons polished to a shine.

Colonel Sanders is often seen wearing a crisp white suit and a string tie, a nod to his southern heritage and the traditional attire of chicken farmers in his home region. His suit is always immaculate, with no wrinkles or stains to mar its pristine appearance.

When he speaks, Colonel Sanders has a deep and resonant voice, with a slight drawl that hints at his southern roots. He is a natural orator, with a talent for inspiring and motivating those around him with his words.

Despite his success and wealth, Colonel Sanders remains a controversial figure in Wattleburg. Many accuse him of mistreating his chickens, forcing them to live in cramped and unsanitary conditions in order to maximize his profits. However, he vehemently denies these accusations, insisting that he treats his birds with the utmost care and respect.

Overall, Colonel Sanders is a complex and multifaceted figure, with a commanding presence and a controversial reputation. He is a symbol of the power and influence of the poultry industry in Wattleburg, and a reminder of the challenges and controversies that accompany success in any industry.",results/images/Henhaven/000090.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'city_description']","Beaksville is a quaint fishing village situated on the coast of Henhaven. It is inhabited primarily by Beaked Birds, who have made a living from the bounty of the sea. The village has a rich history dating back to the early days of Henhaven, when the Beaked Birds first migrated to the coast.

The arts and culture of Beaksville are heavily influenced by the sea. The Beaked Birds are skilled fishermen and often create intricate carvings and sculptures from the shells of the creatures they catch. The village also has a strong musical tradition, with many of the Beaked Birds playing instruments made from driftwood and sea glass.

One of the major events in Beaksville is the annual Fishing Festival, which takes place in the summer. The festival celebrates the bounty of the sea and includes fishing contests, music and dance performances, and a large feast featuring fresh seafood. It is a time for the entire village to come together and celebrate their way of life.

Despite the lack of advanced technology, Beaksville has a bustling economy. The Beaked Birds trade their catch with other villages and towns, and are highly skilled at preserving fish and seafood for long periods of time. They also produce intricate woven baskets and nets, which are highly sought after by traders.

The village is governed by a council of elders, who make decisions regarding the welfare of the community. There is a strong sense of community in Beaksville, with the Beaked Birds working together to ensure the survival of their village.

Overall, Beaksville is a charming and vibrant fishing village, steeped in tradition and culture. The Beaked Birds have created a thriving community that is respected and admired by other villages in Henhaven.",results/images/Henhaven/000091.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'lore']","The Great Chicken Feud: A long-standing rivalry between the Beaked Birds of Beaksville and the Plumed Poultry chickens of nearby Featherdale boiled over into a violent conflict that lasted for years. It was sparked by a dispute over fishing rights in a nearby river. Lady Featherbottom, a wealthy Plumed Poultry chicken, tried to broker a peace deal, but it was ultimately the wise counsel of Mayor Scratch that ended the conflict.",results/images/Henhaven/000092.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'lore']","The Chickenpox Epidemic: A devastating outbreak of chickenpox swept through Beaksville, claiming the lives of many of its residents. Professor Peck, with the help of Captain Cluckbeard and his crew, worked tirelessly to find a cure. It was ultimately a rare herb found deep in the forest by Baroness Cluckington that proved to be the key ingredient in the cure.",results/images/Henhaven/000093.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'lore']","The Great Storm of '94: A massive storm hit Beaksville, causing widespread damage to the village and its fishing boats. Captain Cluckbeard and his crew braved the storm to save stranded fishermen and their families. Meanwhile, Lady Featherbottom used her wealth to fund the reconstruction effort, and Mayor Scratch organized the cleanup and rebuilding process.",results/images/Henhaven/000094.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'lore']","The Mystery of the Missing Eggs: A series of thefts rocked Beaksville, as eggs from Lady Featherbottom's prized chickens began to disappear. Mayor Scratch assembled a team of investigators, including Captain Cluckbeard and Baroness Cluckington, to solve the mystery. It was ultimately discovered that a gang of wild chicken creatures had been stealing the eggs to feed their young.",results/images/Henhaven/000095.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'lore']","The Beaksville Revolution: A group of young Beaked Birds, inspired by the ideas of Professor Peck, launched a revolution against the traditional ways of Beaksville. They demanded more rights and freedoms, and clashed with the more conservative elders of the village, including Mayor Scratch. Lady Featherbottom used her wealth to support the revolutionaries, while Captain Cluckbeard and Baroness Cluckington tried to keep the peace. In the end, a compromise was reached that satisfied both sides.",results/images/Henhaven/000096.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'residents', 'Captain Cluckbeard']","Captain Cluckbeard is a striking figure in Beaksville, with his bright red plumage and sharp, alert eyes. He stands tall and proud, with a muscular build that speaks to his years of sailing and fighting on the high seas. He wears a weathered leather jacket, adorned with a variety of patches and medals that he has collected over the years. On his head, he wears a battered old captain's hat, which he has adorned with a large feather plume.

As he strides through the village, his boots clomp heavily on the cobblestones, and his wings are held out at his sides, ready for action at a moment's notice. He carries himself with an air of confidence and authority, and many of the Beaked Birds in Beaksville look up to him as a leader and a hero.

Despite his tough exterior, however, Captain Cluckbeard is known to have a soft spot for his pet seagull, Squawk. The bird perches on his shoulder, chattering away in its high-pitched voice, and Captain Cluckbeard often pauses in his duties to feed it bits of fish or to scratch its head.

Captain Cluckbeard's ship, the Red Rooster, is a sturdy vessel that has seen many battles and storms. Its sails are a rich, deep red, and its hull is painted a dark blue. The ship is well-maintained, with fresh paint and ropes that gleam in the sun. On the deck of the ship, Captain Cluckbeard can often be seen barking orders to his crew, his voice booming across the water.

Overall, Captain Cluckbeard is a larger-than-life figure in Beaksville, with a presence that commands respect and admiration. He is a skilled sailor, a fearless fighter, and a loyal friend, and his contributions to the village are greatly appreciated.",results/images/Henhaven/000097.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'residents', 'Lady Featherbottom']","Lady Featherbottom is a striking and elegant crest chicken, with a proud bearing and a regal air about her. Her feathers are a rich, deep red color, and her crest is larger and more ornate than any other Beaked Bird in Beaksville. It is adorned with a delicate tiara made from pearls and seashells, which glitters in the sunlight.

Her eyes are a deep, piercing blue, and seem to sparkle with intelligence and wit. Her beak is a sharp, pointed yellow, and is always perfectly manicured. Her wings are neatly folded against her sides, and are adorned with delicate feathered bracelets that match her tiara.

Lady Featherbottom is always impeccably dressed, with her feathers neatly preened and her jewelry sparkling. She wears a regal gown made from the finest silk, in shades of pink and purple. The dress is adorned with intricate beading and embroidery, and a long train trails behind her as she walks.

In addition to her jewelry and gown, Lady Featherbottom is never without her signature fan. It is made from delicate feathers and adorned with glittering gems, and she uses it to great effect to accentuate her words and gestures.

Despite her ostentatious displays of wealth, Lady Featherbottom is known for her generosity and kindness. She is a patron of the arts, and often commissions works from local artists and musicians. She also hosts lavish parties for the residents of Beaksville, where she serves the finest food and drink, and entertains her guests with music and dance performances.

Overall, Lady Featherbottom is a striking and memorable figure in Beaksville, with her regal bearing and extravagant displays of wealth. Her elegance and generosity have made her a beloved member of the community, and her influence is felt throughout the village.",results/images/Henhaven/000098.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'residents', 'Mayor Scratch']","Mayor Scratch is a majestic Beaked Bird with a proud and distinguished bearing. He stands tall and upright, his head held high as he surveys his domain with a sharp, intelligent gaze. His feathers are a rich, deep brown color, with subtle hints of black and gold that catch the light and shimmer in the sun. His beak is long and straight, ending in a sharp, pointed tip that speaks to his no-nonsense approach to leadership.

Mayor Scratch is always impeccably groomed, with his feathers carefully preened and arranged in neat rows. His wings are folded tightly against his body, giving him a regal, statuesque appearance. He wears a simple, yet elegant robe made from woven reeds, which is adorned with a few small, tasteful pieces of jewelry.

Despite his formal appearance, Mayor Scratch is a skilled fisherman, and he often spends his days out on the water with the other Beaked Birds. He has a deep understanding of the tides and currents, and can read the weather patterns with ease. His fishing boat is a sleek, well-crafted vessel that glides smoothly through the water, propelled by oars and a sturdy sail.

When addressing the members of his community, Mayor Scratch speaks with a measured, authoritative tone, his words carefully chosen for maximum impact. He is a skilled orator, able to inspire and motivate his fellow Beaked Birds with his wisdom and guidance. His adherence to tradition and law is unwavering, and he has a deep respect for the customs and practices of his ancestors.

Overall, Mayor Scratch is a commanding presence in Beaksville, a leader who is respected and revered by all who know him. His dedication to his community and his unwavering commitment to justice and fairness make him a true pillar of the community.",results/images/Henhaven/000099.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'residents', 'Baroness Cluckington']","Baroness Cluckington is a wild and striking figure, even for a world where every creature is a chicken. Her feathers are a deep, rich brown, with a hint of red in the sunlight. Her eyes are a piercing golden-yellow, and they seem to gleam with intelligence and cunning. Her beak is sharp and pointed, and her comb and wattles are a deep red, standing out boldly against her feathers.

Despite her fierce appearance, Baroness Cluckington has a regal bearing that sets her apart from the other wild chicken creatures in the forest. Her movements are graceful and fluid, and she carries herself with a confidence that demands respect. Her claws are long and razor-sharp, and she uses them with deadly precision when hunting or defending herself.

Baroness Cluckington's independence is evident in her fashion sense as well. Instead of the simple, practical clothing worn by most Beaked Birds, she adorns herself with feathers and shells in intricate patterns. Her headdress is particularly eye-catching, made from a collection of long, elegant feathers that frame her face and give her an almost mythical quality.

Despite her aloofness, Baroness Cluckington is respected and admired by the Beaked Birds of Beaksville. They recognize her as a skilled and honorable hunter, and many of them seek her advice and guidance when venturing into the forest. She is a formidable presence, a creature of the wild who refuses to be tamed or controlled by anyone.",results/images/Henhaven/000100.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Beaksville', 'residents', 'Professor Peck']","Professor Peck is a distinguished-looking plumed poultry chicken with a slim, upright posture that conveys his intelligence and confidence. He has a regal bearing, with a long, pointed beak that gives him an air of authority. His feathers are a deep shade of brown, with iridescent highlights that shimmer in the sunlight. His crest is particularly striking, with a brilliant array of feathers that form a crown-like shape on his head.

He is often seen wearing a pair of spectacles perched on the end of his beak, which he uses to study his notes and research. His wings are folded neatly against his sides, giving him the appearance of a professor lecturing at a podium. He is always impeccably groomed, with not a feather out of place.

Professor Peck's laboratory is a wonder to behold. It is situated in a small cottage on the outskirts of Beaksville and is filled with all manner of scientific equipment and specimens. Glass jars of preserved fish line the shelves, while delicate instruments and tools are carefully arranged on the workbench. The room is illuminated by a series of candles and lanterns, casting a warm glow on the many books and papers scattered around the room.

Despite his impressive appearance and accomplishments, Professor Peck is a humble and kind chicken. He is always willing to share his knowledge with others, and takes great joy in mentoring young Beaked Birds. He is particularly fond of teaching them about the wonders of the natural world, and encouraging them to pursue their own passions and interests. His gentle manner and patient demeanor make him a beloved figure in Beaksville, and he is respected and admired by all who know him.",results/images/Henhaven/000101.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
"['cities', 'Crested Heights', 'city_description']","Crested Heights is a small mountain village nestled in the heart of Henhaven. Founded by a group of intrepid Crested Chickens, it has become known throughout the world as a hub of scouting and hunting activity. The village is home to a mix of Crested Chickens and Plumed Poultry, who have adapted to the rugged mountain terrain and use their unique abilities to thrive in this harsh environment.

The history of Crested Heights is long and storied, with tales of brave scouts and daring hunters passed down from generation to generation. The village was founded over two hundred years ago by a group of Crested Chickens who were seeking a new home after their previous village was destroyed by a predator. They chose the mountaintops as their new home, believing that the high altitude would give them an advantage over their enemies.

Over time, Crested Heights became a hub of scouting and hunting activity, with its inhabitants mastering the art of navigating the rugged mountain terrain. They developed a unique system of communication, using a series of chirps and calls to signal danger or alert others to the presence of prey. This system has been passed down through the generations, and is still used today by the scouts of Crested Heights.

The arts and culture of Crested Heights are centered around the natural world, with the villagers using their surroundings as inspiration for their art and music. They are known for their beautiful feather art, which uses the colorful feathers of the Plumed Poultry to create intricate designs. They also have a rich tradition of storytelling, with tales of bravery and adventure passed down through the generations.

Major events in Crested Heights include the annual scouting competition, where scouts from all over Henhaven come to compete in a series of challenges designed to test their skills. The hunters of Crested Heights also hold an annual hunting festival, where they showcase their latest hunting techniques and share stories of their most impressive kills.

Overall, Crested Heights is a vibrant and thriving village, steeped in history and tradition. Its inhabitants have mastered the art of survival in the rugged mountain terrain, using their unique abilities to thrive in this harsh environment. They are a testament to the resilience and adaptability of the chickens of Henhaven.",results/images/Henhaven/000102.png,False,"((sfw)), (people:1.1), (human:1.1), easynegative, badhandv4, greyscale, monochrome, water mark, signature, bad anatomy, bad proportions, deformed, poorly drawn hands, extra fingers, extra limbs, blurry","(Chicken:1.1). Not human. Studio Ghibli, illustration, high level of detail and expression. lush, detailed backgrounds, highly expressive characters, emphasis on nature. by Hayao Miyazaki. Chickens heads."
